-4.572777713710547 -2.939094031901619 0.114470209646660
-4.568781954512475 -2.945080802462475 0.114405689556184
-4.564777801591225 -2.951062155873693 0.114340959171036
-4.560765261761718 -2.957038080789902 0.114276018596612
-4.556744341853061 -2.963008565872862 0.114210867938653
-4.552715048708536 -2.968973599791478 0.114145507303251
-4.548677389185607 -2.974933171221815 0.114079936796843
-4.544631370155908 -2.980887268847110 0.114014156526211
-4.540576998505244 -2.986835881357788 0.113948166598487
-4.536514281133584 -2.992778997451480 0.113881967121149
-4.532443224955064 -2.998716605833028 0.113815558202021
-4.528363836897978 -3.004648695214513 0.113748939949274
-4.524276123904775 -3.010575254315257 0.113682112471428
-4.520180092932058 -3.016496271861845 0.113615075877345
-4.516075750950582 -3.022411736588138 0.113547830276240
-4.511963104945245 -3.028321637235285 0.113480375777670
-4.507842161915089 -3.034225962551742 0.113412712491541
-4.503712928873298 -3.040124701293283 0.113344840528105
-4.499575412847188 -3.046017842223017 0.113276759997961
-4.495429620878212 -3.051905374111399 0.113208471012055
-4.491275560021951 -3.057787285736251 0.113139973681678
-4.487113237348114 -3.063663565882770 0.113071268118471
-4.482942659940531 -3.069534203343545 0.113002354434418
-4.478763834897152 -3.075399186918574 0.112933232741853
-4.474576769330045 -3.081258505415275 0.112863903153453
-4.470381470365388 -3.087112147648503 0.112794365782245
-4.466177945143473 -3.092960102440564 0.112724620741602
-4.461966200818694 -3.098802358621230 0.112654668145241
-4.457746244559549 -3.104638905027751 0.112584508107228
-4.453518083548638 -3.110469730504874 0.112514140741975
-4.449281724982654 -3.116294823904854 0.112443566164241
-4.445037176072386 -3.122114174087470 0.112372784489131
-4.440784444042710 -3.127927769920043 0.112301795832096
-4.436523536132586 -3.133735600277441 0.112230600308934
-4.432254459595060 -3.139537654042104 0.112159198035790
-4.427977221697256 -3.145333920104055 0.112087589129155
-4.423691829720372 -3.151124387360911 0.112015773705866
-4.419398290959681 -3.156909044717904 0.111943751883107
-4.415096612724520 -3.162687881087891 0.111871523778409
-4.410786802338296 -3.168460885391369 0.111799089509648
-4.406468867138472 -3.174228046556493 0.111726449195048
-4.402142814476575 -3.179989353519085 0.111653602953178
-4.397808651718180 -3.185744795222655 0.111580550902955
