-613210082.04703100	-530585397.58671600	15916718.02015650
-612484167.07475400	-531384891.56962400	15903799.47829000
-611757117.43506400	-532183400.03877600	15890851.45771610
-611028934.37141600	-532980921.42358200	15877873.97973910
-610299619.12932700	-533777454.15475800	15864867.06571490
-609569172.95637500	-534572996.66433100	15851830.73705080
-608837597.10219600	-535367547.38563700	15838765.01520570
-608104892.81848600	-536161104.75332700	15825669.92168980
-607371061.35900000	-536953667.20336700	15812545.47806530
-606636103.97954900	-537745233.17304200	15799391.70594550
-605900021.93800300	-538535801.10095700	15786208.62699510
-605162816.49428600	-539325369.42704200	15772996.26293080
-604424488.91038100	-540113936.59255000	15759754.63552020
-603685040.45032300	-540901501.04006300	15746483.76658290
-602944472.38020500	-541688061.21349400	15733183.67798960
-602202785.96817000	-542473615.55808800	15719854.39166280
-601459982.48441800	-543258162.52042400	15706495.92957610
-600716063.20119800	-544041700.54841900	15693108.31375490
-599971029.39281500	-544824228.09133100	15679691.56627580
-599224882.33562200	-545605743.59975900	15666245.70926720
-598477623.30802400	-546386245.52564700	15652770.76490860
-597729253.59047700	-547165732.32228600	15639266.75543100
-596979774.46548300	-547944202.44431600	15625733.70311710
-596229187.21759800	-548721654.34772900	15612171.63030080
-595477493.13342100	-549498086.48987100	15598580.55936760
-594724693.50160200	-550273497.32944500	15584960.51275420
-593970789.61283600	-551047885.32651400	15571311.51294890
-593215782.75986500	-551821248.94250000	15557633.58249150
-592459674.23747600	-552593586.64019100	15543926.74397310
-591702465.34250100	-553364896.88373900	15530191.02003610
-590944157.37381700	-554135178.13866800	15516426.43337450
-590184751.63234200	-554904428.87186900	15502633.00673380
-589424249.42104000	-555672647.55160900	15488810.76291060
-588662652.04491600	-556439832.64753200	15474959.72475320
-587899960.81101600	-557205982.63065700	15461079.91516100
-587136177.02842700	-557971095.97338500	15447171.35708510
-586371302.00827700	-558735171.14950200	15433234.07352790
-585605337.06373200	-559498206.63417700	15419268.08754300
-584838283.50999900	-560260200.90396800	15405273.42223570
-584070142.66432100	-561021152.43682400	15391250.10076230
-583300915.84597900	-561781059.71208500	15377198.14633080
-582530604.37629200	-562539921.21048800	15363117.58220050
-581759209.57861400	-563297735.41416600	15349008.43168190
-580986732.77833400	-564054500.80665400	15334870.71813690
-580213175.30287700	-564810215.87288900	15320704.46497900
-579438538.48170000	-565564879.09921100	15306509.69567280
-578662823.64629400	-566318488.97336900	15292286.43373430
-577886032.13018500	-567071043.98452300	15278034.70273080
-577108165.26892800	-567822542.62324400	15263754.52628110
-576329224.40010900	-568572983.38151600	15249445.92805490
-575549210.86334600	-569322364.75274400	15235108.93177380
-574768126.00028600	-570070685.23174900	15220743.56121040
-573985971.15460600	-570817943.31477800	15206349.84018840
-573202747.67201100	-571564137.49949900	15191927.79258330
-572418456.90023200	-572309266.28500900	15177477.44232160
-571633100.18902900	-573053328.17183400	15162998.81338090
-570846678.89018700	-573796321.66193200	15148491.92979050
-570059194.35751800	-574538245.25869600	15133956.81563070
-569270647.94685800	-575279097.46695500	15119393.49503330
-568481041.01606600	-576018876.79298000	15104801.99218110
-567690374.92502600	-576757581.74447900	15090182.33130840
-566898651.03564500	-577495210.83061000	15075534.53670070
-566105870.71185100	-578231762.56197300	15060858.63269470
-565312035.31959200	-578967235.45062100	15046154.64367830
-564517146.22684100	-579701628.01005700	15031422.59409090
-563721204.80358500	-580434938.75523900	15016662.50842290
-562924212.42183500	-581167166.20258000	15001874.41121600
-562126170.45561700	-581898308.86995600	14987058.32706330
-561327080.28097800	-582628365.27670000	14972214.28060880
-560526943.27597900	-583357333.94361400	14957342.29654800
-559725760.82069800	-584085213.39296200	14942442.39962760
-558923534.29723000	-584812002.14848100	14927514.61464540
-558120265.08968200	-585537698.73537700	14912558.96645050
-557315954.58417800	-586262301.68033300	14897575.47994310
-556510604.16885300	-586985809.51150500	14882564.18007480
-555704215.23385500	-587708220.75853100	14867525.09184820
-554896789.17134500	-588429533.95253000	14852458.24031720
-554088327.37549200	-589149747.62610400	14837363.65058670
-553278831.24248000	-589868860.31334300	14822241.34781310
-552468302.17049700	-590586870.54982500	14807091.35720370
-551656741.55974400	-591303776.87262000	14791913.70401700
-550844150.81242800	-592019577.82029100	14776708.41356290
-550030531.33276300	-592734271.93290100	14761475.51120210
-549215884.52697000	-593447857.75200700	14746215.02234660
-548400211.80327600	-594160333.82067200	14730926.97245960
-547583514.57191200	-594871698.68346100	14715611.38705540
-546765794.24511400	-595581950.88644600	14700268.29169930
-545947052.23711900	-596291088.97720600	14684897.71200790
-545127289.96417000	-596999111.50483600	14669499.67364870
-544306508.84450800	-597706017.01994200	14654074.20234070
-543484710.29837800	-598411804.07464600	14638621.32385340
-542661895.74802300	-599116471.22259100	14623141.06400790
-541838066.61768600	-599820017.01894100	14607633.44867620
-541013224.33360900	-600522440.02038400	14592098.50378110
-540187370.32403100	-601223738.78513400	14576536.25529690
-539360506.01918800	-601923911.87293600	14560946.72924880
-538532632.85131100	-602622957.84506600	14545329.95171300
-537703752.25463000	-603320875.26433200	14529685.94881650
-536873865.66536300	-604017662.69508300	14514014.74673780
-536042974.52172900	-604713318.70320200	14498316.37170610
-535211080.26393300	-605407841.85612000	14482590.85000170
-534378184.33417700	-606101230.72280600	14466838.20795590
-533544288.17665000	-606793483.87378200	14451058.47195100
-532709393.23753600	-607484599.88111500	14435251.66842020
-531873500.96500300	-608174577.31842500	14419417.82384770
-531036612.80921200	-608863414.76088700	14403556.96476870
-530198730.22230900	-609551110.78523500	14387669.11776940
-529359854.65842800	-610237663.96975900	14371754.30948680
-528519987.57369000	-610923072.89431400	14355812.56660910
-527679130.42620000	-611607336.14031900	14339843.91587510
-526837284.67604600	-612290452.29075900	14323848.38407470
-525994451.78530200	-612972419.93019200	14307825.99804860
-525150633.21802400	-613653237.64474400	14291776.78468850
-524305830.44024800	-614332904.02212000	14275700.77093710
-523460044.91999400	-615011417.65160200	14259597.98378750
-522613278.12725800	-615688777.12405000	14243468.45028440
-521765531.53402000	-616364981.03190900	14227312.19752260
-520916806.61423400	-617040027.96920800	14211129.25264830
-520067104.84383300	-617713916.53156600	14194919.64285830
-519216427.70072800	-618386645.31618900	14178683.39540030
-518364776.66480500	-619058212.92187900	14162420.53757270
-517512153.21792200	-619728617.94903300	14146131.09672490
-516658558.84391400	-620397858.99964700	14129815.10025700
-515803995.02858800	-621065934.67731600	14113472.57562000
-514948463.25972400	-621732843.58723900	14097103.55031540
-514091965.02707200	-622398584.33622300	14080708.05189590
-513234501.82235200	-623063155.53268200	14064286.10796440
-512376075.13925400	-623726555.78664100	14047837.74617530
-511516686.47343800	-624388783.70973900	14031362.99423290
-510656337.32252900	-625049837.91523400	14014861.87989300
-509795029.18612100	-625709717.01800000	13998334.43096160
-508932763.56577100	-626368419.63453300	13981780.67529550
-508069541.96500300	-627025944.38295600	13965200.64080250
-507205365.88930400	-627682289.88301700	13948594.35544070
-506340236.84612600	-628337454.75609200	13931961.84721910
-505474156.34487800	-628991437.62519500	13915303.14419720
-504607125.89693600	-629644237.11496700	13898618.27448540
-503739147.01563300	-630295851.85169400	13881907.26624440
-502870221.21626100	-630946280.46329800	13865170.14768600
-502000350.01607200	-631595521.57934600	13848406.94707200
-501129534.93427400	-632243573.83104800	13831617.69271530
-500257777.49203300	-632890435.85126500	13814802.41297930
-499385079.21246800	-633536106.27450800	13797961.13627770
-498511441.62065600	-634180583.73694100	13781093.89107520
-497636866.24362500	-634823866.87638600	13764200.70588670
-496761354.61035700	-635465954.33232200	13747281.60927790
-495884908.25178500	-636106844.74589000	13730336.62986500
-495007528.70079500	-636746536.75989600	13713365.79631450
-494129217.49221900	-637385029.01881300	13696369.13734370
-493249976.16284400	-638022320.16878500	13679346.68172030
-492369806.25139900	-638658408.85762400	13662298.45826260
-491488709.29856300	-639293293.73482300	13645224.49583920
-490606686.84696300	-639926973.45154800	13628124.82336940
-489723740.44116700	-640559446.66064700	13610999.46982290
-488839871.62769200	-641190712.01665300	13593848.46421980
-487955081.95499500	-641820768.17578100	13576671.83563070
-487069372.97347700	-642449613.79593900	13559469.61317670
-486182746.23548000	-643077247.53672200	13542241.82602920
-485295203.29528700	-643703668.05942200	13524988.50341040
-484406745.70912000	-644328874.02702600	13507709.67459240
-483517375.03514100	-644952864.10422000	13490405.36889810
-482627092.83344700	-645575636.95739300	13473075.61570070
-481735900.66607500	-646197191.25463800	13455720.44442370
-480843800.09699500	-646817525.66575600	13438339.88454110
-479950792.69211400	-647436638.86225600	13420933.96557720
-479056880.01927000	-648054529.51736300	13403502.71710690
-478162063.64823700	-648671196.30601300	13386046.16875510
-477266345.15071800	-649286637.90486500	13368564.35019740
-476369726.10034900	-649900852.99229400	13351057.29115930
-475472208.07269500	-650513840.24840200	13333525.02141720
-474573792.64524800	-651125598.35501400	13315967.57079720
-473674481.39743100	-651736125.99568700	13298384.96917640
-472774275.91059000	-652345421.85570800	13280777.24648150
-471873177.76800100	-652953484.62209700	13263144.43269010
-470971188.55486200	-653560312.98361200	13245486.55782960
-470068309.85829400	-654165905.63075100	13227803.65197800
-469164543.26734200	-654770261.25575200	13210095.74526340
-468259890.37297300	-655373378.55260200	13192362.86786400
-467354352.76807300	-655975256.21703200	13174605.05000870
-466447932.04744900	-656575892.94652400	13156822.32197610
-465540629.80782500	-657175287.44031300	13139014.71409540
-464632447.64784300	-657773438.39939200	13121182.25674570
-463723387.16806200	-658370344.52651000	13103324.98035650
-462813449.97095500	-658966004.52617700	13085442.91540730
-461902637.66091000	-659560417.10466800	13067536.09242810
-460990951.84422600	-660153580.97002500	13049604.54199850
-460078394.12911700	-660745494.83205800	13031648.29474870
-459164966.12570700	-661336157.40234900	13013667.38135890
-458250669.44602700	-661925567.39425600	12995661.83255930
-457335505.70401900	-662513723.52291400	12977631.67913020
-456419476.51553400	-663100624.50523700	12959576.95190230
-455502583.49832700	-663686269.05992400	12941497.68175590
-454584828.27205800	-664270655.90745800	12923393.89962160
-453666212.45829300	-664853783.77011100	12905265.63648000
-452746737.68050000	-665435651.37194700	12887112.92336190
-451826405.56404900	-666016257.43882400	12868935.79134770
-450905217.73621200	-666595600.69839400	12850734.27156830
-449983175.82616000	-667173679.88011200	12832508.39520420
-449060281.46496100	-667750493.71523300	12814258.19348600
-448136536.28558200	-668326040.93681800	12795983.69769430
-447211941.92288800	-668900320.27973600	12777684.93915950
-446286500.01363500	-669473330.48066700	12759361.94926230
-445360212.19647700	-670045070.27810200	12741014.75943280
-444433080.11195800	-670615538.41235000	12722643.40115150
-443505105.40251600	-671184733.62553900	12704247.90594820
-442576289.71247900	-671752654.66161900	12685828.30540310
-441646634.68806300	-672319300.26636400	12667384.63114620
-440716141.97737400	-672884669.18737400	12648916.91485700
-439784813.23040400	-673448760.17408200	12630425.18826510
-438852650.09903300	-674011571.97775100	12611909.48315000
-437919654.23702300	-674573103.35148300	12593369.83134070
-436985827.30002200	-675133353.05021500	12574806.26471620
-436051170.94555900	-675692319.83072700	12556218.81520540
-435115686.83304600	-676250002.45164400	12537607.51478650
-434179376.62377200	-676806399.67343700	12518972.39548810
-433242241.98091000	-677361510.25842600	12500313.48938780
-432304284.56950500	-677915332.97078600	12481630.82861360
-431365506.05648300	-678467866.57654400	12462924.44534270
-430425908.11064400	-679019109.84358800	12444194.37180220
-429485492.40266100	-679569061.54166700	12425440.64026890
-428544260.60508100	-680117720.44239100	12406663.28306910
-427602214.39232400	-680665085.31924000	12387862.33257890
-426659355.44067900	-681211154.94756100	12369037.82122380
-425715685.42830400	-681755928.10457500	12350189.78147920
-424771206.03522700	-682299403.56937900	12331318.24586980
-423825918.94334100	-682841580.12294500	12312423.24697010
-422879825.83640500	-683382456.54812900	12293504.81740390
-421932928.40004400	-683922031.62967000	12274562.98984470
-420985228.32174600	-684460304.15419100	12255597.79701570
-420036727.29085900	-684997272.91020900	12236609.27168920
-419087426.99859300	-685532936.68813000	12217597.44668710
-418137329.13801900	-686067294.28025700	12198562.35488110
-417186435.40406500	-686600344.48079100	12179504.02919190
-416234747.49351500	-687132086.08583200	12160422.50259000
-415282267.10501100	-687662517.89338600	12141317.80809490
-414328995.93905000	-688191638.70336600	12122189.97877590
-413374935.69798000	-688719447.31759400	12103039.04775160
-412420088.08600200	-689245942.53980200	12083865.04818990
-411464454.80917000	-689771123.17564300	12064668.01330810
-410508037.57538400	-690294988.03268300	12045447.97637270
-409550838.09439700	-690817535.92041200	12026204.97069970
-408592858.07780500	-691338765.65024300	12006939.02965430
-407634099.23905100	-691858676.03551800	11987650.18665110
-406674563.29342500	-692377265.89150500	11968338.47515400
-405714251.95805800	-692894534.03540800	11949003.92867590
-404753166.95192300	-693410479.28636500	11929646.58077910
-403791309.99583600	-693925100.46545500	11910266.46507540
-402828682.81245000	-694438396.39569500	11890863.61522540
-401865287.12625700	-694950365.90204900	11871438.06493900
-400901124.66358800	-695461007.81142700	11851989.84797540
-399936197.15260800	-695970320.95268800	11832518.99814300
-398970506.32331500	-696478304.15664800	11813025.54929910
-398004053.90754300	-696984956.25607400	11793509.53535040
-397036841.63895600	-697490276.08569600	11773970.99025240
-396068871.25305000	-697994262.48220400	11754409.94801020
-395100144.48714700	-698496914.28425100	11734826.44267740
-394130663.08040200	-698998230.33246100	11715220.50835710
-393160428.77379100	-699498209.46942500	11695592.17920120
-392189443.31011900	-699996850.53971100	11675941.48941070
-391217708.43401400	-700494152.38986000	11656268.47323570
-390245225.89192600	-700990113.86839400	11636573.16497510
-389271997.43212700	-701484733.82581700	11616855.59897710
-388298024.80470800	-701978011.11461700	11597115.80963850
-387323309.76157800	-702469944.58927100	11577353.83140520
-386347854.05646600	-702960533.10624600	11557569.69877200
-385371659.44491300	-703449775.52400500	11537763.44628260
-384394727.68427800	-703937670.70300400	11517935.10852980
-383417060.53373100	-704424217.50570100	11498084.72015490
-382438659.75425400	-704909414.79655700	11478212.31584820
-381459527.10863900	-705393261.44203800	11458317.93034890
-380479664.36148900	-705875756.31061600	11438401.59844510
-379499073.27921100	-706356898.27277800	11418463.35497330
-378517755.63002100	-706836686.20102300	11398503.23481900
-377535713.18394000	-707315118.96986800	11378521.27291680
-376552947.71279000	-707792195.45585000	11358517.50424950
-375569460.99019600	-708267914.53752900	11338491.96384880
-374585254.79158500	-708742275.09549100	11318444.68679520
-373600330.89418200	-709215276.01235100	11298375.70821770
-372614691.07700800	-709686916.17275600	11278285.06329410
-371628337.12088400	-710157194.46338700	11258172.78725080
-370641270.80842200	-710626109.77296300	11238038.91536280
-369653493.92403100	-711093660.99224600	11217883.48295370
-368665008.25390900	-711559847.01403900	11197706.52539560
-367675815.58604600	-712024666.73319300	11177508.07810930
-366685917.71022200	-712488119.04660700	11157288.17656400
-365695316.41800200	-712950202.85323500	11137046.85627760
-364704013.50274000	-713410917.05408400	11116784.15281620
-363712010.75957300	-713870260.55222100	11096500.10179460
-362719309.98542200	-714328232.25277400	11076194.73887610
-361725912.97898900	-714784831.06293600	11055868.09977230
-360731821.54075800	-715240055.89196700	11035520.22024310
-359737037.47299000	-715693905.65119600	11015151.13609710
-358741562.57972600	-716146379.25402800	10994760.88319110
-357745398.66677900	-716597475.61594200	10974349.49743030
-356748547.54174000	-717047193.65449700	10953917.01476810
-355751011.01397100	-717495532.28933400	10933463.47120660
-354752790.89460600	-717942490.44218000	10912988.90279560
-353753888.99654900	-718388067.03684900	10892493.34563360
-352754307.13447300	-718832260.99924700	10871976.83586740
-351754047.12481800	-719275071.25737300	10851439.40969170
-350753110.78578600	-719716496.74132400	10830881.10334970
-349751499.93734900	-720156536.38329800	10810301.95313270
-348749216.40123600	-720595189.11759200	10789701.99538020
-347746262.00093900	-721032453.88061400	10769081.26647980
-346742638.56170900	-721468329.61087700	10748439.80286720
-345738347.91055600	-721902815.24900900	10727777.64102630
-344733391.87624300	-722335909.73774900	10707094.81748900
-343727772.28929200	-722767612.02195800	10686391.36883530
-342721490.98197300	-723197921.04861400	10665667.33169330
-341714549.78831200	-723626835.76682100	10644922.74273900
-340706950.54408100	-724054355.12780900	10624157.63869650
-339698695.08680400	-724480478.08493800	10603372.05633770
-338689785.25574800	-724905203.59370100	10582566.03248250
-337680222.89192800	-725328530.61172500	10561739.60399880
-336670009.83810100	-725750458.09877700	10540892.80780260
-335659147.93876600	-726170985.01676600	10520025.68085720
-334647639.04016200	-726590110.32974500	10499138.26017420
-333635484.99026700	-727007833.00391400	10478230.58281280
-332622687.63879600	-727424152.00762500	10457302.68588030
-331609248.83719900	-727839066.31138200	10436354.60653120
-330595170.43866100	-728252574.88784800	10415386.38196840
-329580454.29809800	-728664676.71184200	10394398.04944220
-328565102.27215500	-729075370.76035000	10373389.64625040
-327549116.21920800	-729484656.01252000	10352361.20973890
-326532497.99935900	-729892531.44967100	10331312.77730090
-325515249.47443800	-730298996.05529200	10310244.38637750
-324497372.50799300	-730704048.81504800	10289156.07445710
-323478868.96530100	-731107688.71678200	10268047.87907590
-322459740.71335500	-731509914.75051600	10246919.83781760
-321439989.62086800	-731910725.90845600	10225771.98831340
-320419617.55827000	-732310121.18499800	10204604.36824190
-319398626.39770700	-732708099.57672300	10183417.01532950
-318377018.01303800	-733104660.08240800	10162209.96734950
-317354794.27983400	-733499801.70302500	10140983.26212320
-316331957.07537700	-733893523.44174500	10119736.93751890
-315308508.27865700	-734285824.30394000	10098471.03145250
-314284449.77037100	-734676703.29718900	10077185.58188690
-313259783.43292100	-735066159.43127600	10055880.62683290
-312234511.15041300	-735454191.71819900	10034556.20434810
-311208634.80865300	-735840799.17216800	10013212.35253750
-310182156.29515000	-736225980.80961100	9991849.10955340
-309155077.49910800	-736609735.64917700	9970466.51359531
-308127400.31142900	-736992062.71173500	9949064.60290986
-307099126.62471100	-737372961.02038300	9927643.41579089
-306070258.33324100	-737752429.60044700	9906202.99057928
-305040797.33300100	-738130467.47948600	9884743.36566320
-304010745.52166200	-738507073.68729500	9863264.57947767
-302980104.79857900	-738882247.25590500	9841766.67050505
-301948877.06479700	-739255987.21959000	9820249.67727438
-300917064.22304200	-739628292.61486900	9798713.63836184
-299884668.17772500	-739999162.48050600	9777158.59239069
-298851690.83493600	-740368595.85752000	9755584.57803091
-297818134.10244200	-740736591.78917800	9733991.63399968
-296783999.88968800	-741103149.32100900	9712379.79906064
-295749290.10779600	-741468267.50079900	9690749.11202472
-294714006.66955900	-741831945.37859600	9669099.61174938
-293678151.48943900	-742194182.00671700	9647431.33713892
-292641726.48357300	-742554976.43974500	9625744.32714450
-291604733.56976100	-742914327.73453600	9604038.62076390
-290567174.66747000	-743272234.95022200	9582314.25704163
-289529051.69783100	-743628697.14821300	9560571.27506894
-288490366.58363800	-743983713.39220000	9538809.71398351
-287451121.24934400	-744337282.74815700	9517029.61296991
-286411317.62105900	-744689404.28434800	9495231.01125917
-285370957.62655200	-745040077.07132700	9473413.94812867
-284330043.19524500	-745389300.18194000	9451578.46290267
-283288576.25821300	-745737072.69133100	9429724.59495163
-282246558.74818100	-746083393.67694500	9407852.38369253
-281203992.59952400	-746428262.21852800	9385961.86858895
-280160879.74826300	-746771677.39813400	9364053.08915067
-279117222.13206400	-747113638.30012500	9342126.08493385
-278073021.69023600	-747454144.01117500	9320180.89554095
-277028280.36373000	-747793193.62027600	9298217.56062093
-275983000.09513500	-748130786.21873600	9276236.11986884
-274937182.82867800	-748466920.90018600	9254236.61302593
-273890830.51022300	-748801596.76058200	9232219.07987988
-272843945.08726400	-749134812.89820700	9210183.56026435
-271796528.50892800	-749466568.41367600	9188130.09405923
-270748582.72597400	-749796862.40993900	9166058.72119051
-269700109.69078500	-750125693.99228300	9143969.48163021
-268651111.35737200	-750453062.26833500	9121862.41539654
-267601589.68136800	-750778966.34806600	9099737.56255370
-266551546.62003000	-751103405.34379400	9077594.96321174
-265500984.13223300	-751426378.37018900	9055434.65752682
-264449904.17847000	-751747884.54427000	9033256.68570122
-263398308.72085200	-752067922.98541700	9011061.08798257
-262346199.72310100	-752386492.81536500	8988847.90466502
-261293579.15055400	-752703593.15821700	8966617.17608821
-260240448.97015500	-753019223.14043600	8944368.94263750
-259186811.15045800	-753333381.89085800	8922103.24474451
-258132667.66162200	-753646068.54069000	8899820.12288612
-257078020.47541100	-753957282.22351300	8877519.61758521
-256022871.56519100	-754267022.07528800	8855201.76941040
-254967222.90592800	-754575287.23435700	8832866.61897573
-253911076.47418400	-754882076.84144500	8810514.20694113
-252854434.24811900	-755187390.03966600	8788144.57401204
-251797298.20748800	-755491225.97452600	8765757.76093936
-250739670.33363500	-755793583.79392300	8743353.80851972
-249681552.60949600	-756094462.64815300	8720932.75759524
-248622947.01959400	-756393861.68991100	8698494.64905334
-247563855.55003800	-756691780.07429700	8676039.52382708
-246504280.18852000	-756988216.95881600	8653567.42289490
-245444222.92431500	-757283171.50338300	8631078.38728046
-244383685.74827700	-757576642.87032700	8608572.45805293
-243322670.65283600	-757868630.22439000	8586049.67632681
-242261179.63200000	-758159132.73273600	8563510.08326179
-241199214.68134800	-758448149.56494900	8540953.72006279
-240136777.79803100	-758735679.89303800	8518380.62797993
-239073870.98076900	-759021722.89144200	8495790.84830880
-238010496.22984900	-759306277.73703000	8473184.42238981
-236946655.54712300	-759589343.60910600	8450561.39160848
-235882350.93600500	-759870919.68941100	8427921.79739553
-234817584.40147000	-760151005.16212900	8405265.68122673
-233752357.95005100	-760429599.21388500	8382593.08462292
-232686673.58983800	-760706701.03375200	8359904.04914981
-231620533.33047300	-760982309.81325500	8337198.61641794
-230553939.18315300	-761256424.74637000	8314476.82808298
-229486893.16062100	-761529045.02953100	8291738.72584534
-228419397.27717100	-761800169.86162900	8268984.35145039
-227351453.54864100	-762069798.44402100	8246213.74668813
-226283063.99241000	-762337929.98052700	8223426.95339352
-225214230.62740000	-762604563.67743900	8200624.01344597
-224144955.47407200	-762869698.74351800	8177804.96876985
-223075240.55442200	-763133334.39000000	8154969.86133426
-222005087.89198200	-763395469.83060300	8132118.73315245
-220934499.51181300	-763656104.28152400	8109251.62628275
-219863477.44050900	-763915236.96144300	8086368.58282775
-218792023.70618900	-764172867.09153100	8063469.64493471
-217720140.33849900	-764428993.89544800	8040554.85479540
-216647829.36860500	-764683616.59934700	8017624.25464571
-215575092.82919700	-764936734.43188100	7994677.88676632
